SearchID,Year,League,Team,Role,G,GS,CG,SHO,W,L,SV,HLD,HP,IP,BF,H,HR,BB,IBB,HBP,SO,WP,BK,R,ER,K%,BB%,HR%,BABIP,LOB%,WL%,ERA,RA-,FIP-,RA9-WAR,WAR
103823,1992,PL,Orix,RP,3,0,0,0,0,0,0,,,3.3,18,6,0,3,0,0,1,0,0,7,7,0.056,0.167,0,0.462,0.222,,18.9,441,119,-0.4,0
103823,1991,PL,Orix,RP,18,0,0,0,2,0,0,,,34.3,147,33,2,15,1,2,16,0,0,15,14,0.109,0.102,0.014,0.287,0.742,1,3.67,93,98,0.3,0.3
103823,1990,PL,Orix,RP,5,0,0,0,0,1,0,,,8.3,36,11,1,1,0,0,4,0,0,5,5,0.111,0.028,0.028,0.345,0.66,0,5.4,115,87,0,0.1
103823,1989,PL,Orix,RP,27,1,0,0,1,1,1,,,25.3,126,36,2,14,2,0,15,1,0,22,21,0.119,0.111,0.016,0.382,0.593,0.5,7.46,170,89,-0.8,0.4
103823,1988,PL,Hankyu,RP,11,0,0,0,1,0,0,,,18.7,80,18,1,8,0,1,6,1,0,7,6,0.075,0.1,0.013,0.283,0.781,1,2.89,81,102,0.3,0.1
103823,1994,PL,Orix,RP,28,0,0,0,0,0,0,,,22,89,20,0,11,0,2,9,2,1,7,7,0.101,0.124,0,0.303,0.788,,2.86,62,100,0.4,0.1
103824,2000,CL,Yokohama,SP,29,14,0,0,2,8,0,,,100.7,426,116,15,20,2,2,57,1,0,51,49,0.134,0.047,0.035,0.318,0.744,0.2,4.38,104,110,0.9,0.7
103824,2001,CL,Yokohama,SP,14,14,2,1,4,5,0,,,75,318,86,8,15,0,4,32,0,0,37,37,0.101,0.047,0.025,0.306,0.725,0.444,4.44,104,105,0.8,0.8
103824,1999,CL,Yokohama,SP,7,7,0,0,1,1,0,,,31.3,144,49,4,8,0,1,13,1,1,25,19,0.09,0.056,0.028,0.402,0.63,0.5,5.46,154,108,-0.4,0.3
103824,1998,CL,Yokohama,SP,28,27,3,0,13,8,0,,,177.7,728,183,20,29,0,2,100,2,2,70,66,0.137,0.04,0.027,0.294,0.774,0.619,3.34,84,97,3.7,2.5
103824,2002,CL,Yokohama,SP,3,3,0,0,0,2,0,,,5.3,31,12,1,3,1,1,3,0,0,8,8,0.097,0.097,0.032,0.524,0.548,0,13.5,333,146,-0.5,-0.1
103824,1996,CL,Yokohama,SP,25,25,4,0,10,8,0,,,146.3,626,172,25,36,4,0,85,2,0,76,67,0.136,0.058,0.04,0.312,0.763,0.556,4.12,101,110,1.8,1.2
103824,1997,CL,Yokohama,SP,25,25,1,1,10,8,0,,,143.3,620,153,20,43,6,4,94,0,3,71,62,0.152,0.069,0.032,0.299,0.75,0.556,3.89,100,103,1.7,1.7
103824,1994,CL,Yokohama,SP,14,12,1,0,5,5,0,,,70.7,332,100,16,28,2,0,61,1,0,53,50,0.184,0.084,0.048,0.391,0.71,0.5,6.37,163,129,-1.1,-0.1
103824,1995,CL,Yokohama,SP,22,6,1,0,4,7,0,,,56.7,242,58,8,18,1,2,48,2,0,30,28,0.198,0.074,0.033,0.309,0.719,0.364,4.45,108,97,0.3,0.7
103824,1993,CL,Yokohama,SP,28,25,9,3,17,6,0,,,179.3,712,148,16,41,1,2,137,2,0,59,50,0.192,0.058,0.022,0.266,0.783,0.739,2.51,74,85,4.7,3.6
103824,1992,CL,Taiyo,SP,21,15,1,1,5,4,0,,,93.7,408,118,15,23,0,1,75,1,0,57,57,0.184,0.056,0.037,0.363,0.702,0.556,5.48,132,106,-0.4,0.9
103824,1991,CL,Taiyo,SP,26,26,6,2,15,8,0,,,182.3,743,163,25,43,0,3,113,6,0,72,64,0.152,0.058,0.034,0.253,0.787,0.652,3.16,84,109,3.8,1.5
103824,1990,CL,Taiyo,SP,24,22,8,0,11,6,0,,,162,650,140,23,35,1,1,114,6,0,67,63,0.175,0.054,0.035,0.25,0.758,0.647,3.5,85,99,3.2,2.1
103824,1989,CL,Taiyo,SP,33,13,1,0,3,11,0,,,94.7,411,111,14,35,2,1,62,1,1,65,62,0.151,0.085,0.034,0.337,0.644,0.214,5.89,155,119,-1.6,0.1
103824,1988,CL,Taiyo,SP,2,2,1,1,1,1,0,,,15,55,14,1,3,0,0,4,0,0,2,1,0.073,0.055,0.018,0.289,0.962,0.5,0.6,31,104,0.8,0.1
103825,1994,CL,Hiroshima,RP,2,0,0,0,0,0,0,,,1.7,9,3,0,1,0,0,1,0,0,2,2,0.111,0.111,0,0.429,0.5,,10.8,263,86,-0.1,0
103825,1988,CL,Hiroshima,SP,5,2,1,0,0,1,0,,,19.7,87,20,1,11,0,0,14,0,0,8,8,0.161,0.126,0.011,0.328,0.777,0,3.66,95,99,0.3,0.2
103825,1989,CL,Hiroshima,SP,10,5,1,0,1,2,0,,,33.7,141,29,3,10,2,0,27,1,0,15,15,0.191,0.071,0.021,0.263,0.69,0.333,4.01,101,83,0.3,0.7
103825,1991,CL,Hiroshima,SP,1,1,0,0,0,1,0,,,4.7,22,8,2,1,0,0,2,0,0,7,7,0.091,0.045,0.091,0.353,0.323,0,13.5,330,197,-0.3,-0.1
103827,1995,PL,Seibu,RP,9,2,0,0,0,0,0,,,17.7,79,14,1,12,0,2,12,1,0,12,12,0.152,0.152,0.013,0.283,0.602,,6.11,153,126,-0.3,-0.1
103827,1997,CL,Chunichi,SP,11,6,0,0,2,3,0,,,34,167,42,7,24,0,2,21,0,0,24,24,0.126,0.144,0.042,0.327,0.756,0.4,6.35,155,165,-0.5,-0.7
103827,1996,CL,Chunichi,SP,4,3,0,0,1,3,0,,,12.7,61,15,4,6,0,1,14,0,0,14,14,0.23,0.098,0.066,0.344,0.488,0.25,9.95,217,149,-0.5,-0.2
103827,1994,PL,Seibu,SP,25,20,3,1,4,5,0,,,101.3,476,104,9,69,1,4,82,3,0,60,51,0.172,0.145,0.019,0.322,0.712,0.444,4.53,110,109,0.7,0.8
103827,1988,PL,Nankai,RP,7,1,0,0,0,1,0,,,16,72,20,2,6,0,0,10,1,0,10,6,0.139,0.083,0.028,0.346,0.69,0,3.38,133,101,-0.1,0.1
103827,1992,PL,Daiei,SP,25,23,12,1,10,9,0,,,181.7,775,162,18,76,1,4,123,5,0,79,74,0.159,0.098,0.023,0.273,0.752,0.526,3.67,92,99,2.9,2.3
103827,1991,PL,Daiei,SP,23,23,15,1,13,9,0,,,188,790,166,17,70,0,7,155,3,1,81,74,0.196,0.089,0.022,0.288,0.739,0.591,3.54,91,83,3.3,4.2
103827,1990,PL,Daiei,SP,27,26,9,1,7,15,0,,,175.7,789,179,29,92,5,6,143,4,0,117,113,0.181,0.117,0.037,0.306,0.677,0.318,5.79,125,109,0,1.4
103827,1989,PL,Daiei,SP,25,21,4,1,7,8,0,,,130,593,117,15,88,4,6,107,2,0,72,57,0.18,0.148,0.025,0.287,0.732,0.467,3.95,105,103,1.2,1.4
103827,1993,PL,Daiei,SP,25,25,14,1,10,12,0,,,196.3,817,171,10,81,4,5,127,3,0,74,70,0.155,0.099,0.012,0.281,0.753,0.455,3.21,89,96,3.5,2.9
103828,1999,PL,Kintetsu,RP,1,0,0,0,0,0,0,,,0.3,2,0,0,1,0,0,1,0,0,0,0,0.5,0.5,0,-1,1,,0,0,140,0,0
103828,1998,PL,Kintetsu,RP,32,0,0,0,5,1,1,,,34,149,30,3,20,2,2,19,1,0,13,11,0.128,0.134,0.02,0.257,0.816,0.833,2.91,78,110,0.7,0.1
103828,2000,PL,Kintetsu,RP,3,0,0,0,0,0,0,,,2,14,3,1,3,0,2,3,0,0,4,4,0.214,0.214,0.071,0.5,0.606,,18,371,293,-0.2,-0.1
103828,1997,CL,Yokohama,RP,32,5,0,0,1,7,2,,,59.3,268,74,8,19,3,3,39,3,1,41,35,0.146,0.071,0.03,0.349,0.649,0.125,5.31,140,103,-0.8,0.5
103828,2002,PL,Kintetsu,SP,2,1,0,0,0,0,0,,,0.7,3,0,0,1,0,0,1,0,0,0,0,0.333,0.333,0,0,1,,0,0,119,0,0
103828,2001,PL,Kintetsu,RP,34,0,0,0,2,0,0,,,21.7,104,25,3,11,1,5,14,0,1,18,17,0.135,0.106,0.029,0.314,0.625,1,7.06,160,117,-0.6,-0.1
103828,1996,CL,Yokohama,SP,28,15,1,0,5,9,0,,,107.7,479,126,13,32,1,7,77,4,0,70,65,0.161,0.067,0.027,0.341,0.647,0.357,5.43,126,99,-0.2,1.4
103828,1992,CL,Taiyo,RP,52,6,1,0,14,6,2,,,131.7,539,100,9,51,4,6,80,4,0,37,30,0.148,0.095,0.017,0.239,0.831,0.7,2.05,61,99,4.3,1.2
103828,1994,CL,Yokohama,RP,46,0,0,0,8,4,16,,,72.7,290,56,4,19,0,5,59,1,0,22,20,0.203,0.066,0.014,0.264,0.78,0.667,2.48,66,78,2.4,1.7
103828,1993,CL,Yokohama,RP,22,0,0,0,3,2,3,,,43.7,201,57,7,18,1,4,30,1,0,35,31,0.149,0.09,0.035,0.365,0.636,0.6,6.39,180,128,-1.7,-0.4
103828,1995,CL,Yokohama,RP,57,0,0,0,8,4,5,,,73,311,65,4,27,2,8,60,2,0,25,16,0.193,0.087,0.013,0.295,0.794,0.667,1.97,70,81,1.9,1.4
103828,1991,CL,Taiyo,RP,26,1,0,0,1,1,0,,,43,188,49,10,15,0,3,37,0,0,27,24,0.197,0.08,0.053,0.322,0.755,0.5,5.02,134,138,-0.5,-0.5
103828,1990,CL,Taiyo,SP,7,3,0,0,0,0,0,,,19,87,21,7,10,0,1,11,2,0,17,17,0.126,0.115,0.08,0.25,0.676,,8.05,184,204,-0.5,-0.6
103828,1988,CL,Taiyo,SP,3,2,0,0,0,0,0,,,4.3,23,6,3,4,0,0,3,1,0,6,6,0.13,0.174,0.13,0.25,0.69,,12.46,321,357,-0.4,-0.4
103830,1989,CL,Yakult,RP,8,0,0,0,0,3,0,,,7.7,39,9,0,7,1,0,6,2,0,6,6,0.154,0.179,0,0.36,0.625,0,7.04,183,96,-0.3,0.1
103832,1989,CL,Yakult,RP,36,0,0,0,4,5,7,,,56.7,249,57,3,31,6,4,34,0,1,26,25,0.137,0.124,0.012,0.333,0.752,0.444,3.97,107,105,0.2,0.3
103833,1991,PL,Orix,SP,9,6,0,0,3,4,0,,,37.3,172,40,3,20,1,2,19,2,0,25,22,0.11,0.116,0.017,0.296,0.64,0.429,5.3,143,107,-0.3,0.3
103833,1989,PL,Orix,SP,19,17,3,1,9,6,0,,,120,511,109,7,45,1,1,70,7,0,54,46,0.137,0.088,0.014,0.273,0.696,0.6,3.45,88,80,2.3,3
103833,1990,PL,Orix,SP,24,24,1,0,8,9,0,,,152.7,679,164,17,65,0,6,111,8,1,87,70,0.163,0.096,0.025,0.325,0.701,0.471,4.13,109,96,1.1,2.3
103841,1995,PL,Seibu,RP,1,0,0,0,0,0,0,,,0,3,1,0,2,0,0,0,0,0,0,0,0,0.667,0,1,1,,-1,-1,-1,0,-0.1
103847,1993,PL,Orix,SP,8,6,1,1,3,0,0,,,41,185,41,5,23,0,0,24,0,0,21,21,0.13,0.124,0.027,0.281,0.754,1,4.61,115,127,0.2,0
103847,1989,PL,Orix,SP,36,16,5,0,9,7,9,,,154.7,650,141,25,49,5,3,118,1,0,67,62,0.182,0.075,0.038,0.263,0.797,0.563,3.61,85,96,3.2,2.3
103847,1990,PL,Orix,SP,31,10,2,1,6,5,5,,,105.3,440,87,20,34,1,8,80,4,0,50,48,0.182,0.077,0.045,0.23,0.782,0.545,4.1,91,113,1.7,0.4
103847,1991,PL,Orix,SP,20,19,3,1,5,8,0,,,99.7,451,108,12,48,1,6,68,1,1,58,46,0.151,0.106,0.027,0.314,0.716,0.385,4.15,124,109,0.1,0.8
103847,1992,PL,Orix,SP,22,21,9,1,10,11,0,,,156,649,140,16,52,2,7,105,1,1,59,57,0.162,0.08,0.025,0.273,0.793,0.476,3.29,79,100,3.6,1.9
103849,1990,CL,Chunichi,RP,5,0,0,0,0,0,0,,,7.3,36,11,2,4,0,0,5,0,0,7,7,0.139,0.111,0.056,0.409,0.656,,8.59,196,160,-0.2,-0.1
103849,1989,CL,Chunichi,RP,16,2,0,0,3,1,0,,,32.3,147,39,5,14,0,1,16,0,0,21,19,0.109,0.095,0.034,0.324,0.702,0.75,5.29,145,136,-0.5,-0.3
103852,1998,PL,Orix,SP,16,14,0,0,3,6,0,,,72.7,337,78,11,37,0,8,64,1,0,40,38,0.19,0.11,0.033,0.319,0.771,0.333,4.71,113,116,0.4,0.4
103852,1997,PL,Orix,SP,26,22,1,1,10,7,0,,,135.3,580,132,11,51,1,6,105,4,0,56,52,0.181,0.088,0.019,0.31,0.766,0.588,3.46,87,93,2.6,2.2
103852,1996,PL,Orix,SP,3,3,0,0,0,2,0,,,18.3,75,13,2,6,0,1,18,2,0,9,9,0.24,0.08,0.027,0.234,0.64,0,4.42,108,90,0.1,0.3
103852,1995,PL,Orix,SP,18,13,1,1,6,2,0,,,85,365,88,4,31,0,1,65,2,0,34,28,0.178,0.085,0.011,0.331,0.752,0.75,2.96,95,85,1.2,1.7
103852,1994,PL,Orix,RP,29,0,0,0,3,2,4,,,55.7,223,50,5,16,0,1,46,0,0,21,21,0.206,0.072,0.022,0.3,0.767,0.6,3.4,74,86,1.3,0.9
103852,1999,PL,Orix,RP,4,0,0,0,0,0,0,,,4.7,21,6,0,2,0,1,3,0,0,3,3,0.143,0.095,0,0.429,0.667,,5.79,136,89,0,0
103852,1992,PL,Orix,RP,29,2,0,0,2,4,6,,,57.3,249,55,4,20,0,4,54,4,1,23,19,0.217,0.08,0.016,0.315,0.763,0.333,2.98,84,80,1,1.3
103852,1991,PL,Orix,RP,28,1,0,0,1,0,2,,,64.3,275,70,5,23,1,1,55,3,0,38,35,0.2,0.084,0.018,0.359,0.644,1,4.9,126,77,-0.5,1.3
103852,1990,PL,Orix,RP,48,3,0,0,1,3,6,,,82,370,95,9,32,2,2,78,8,0,46,43,0.211,0.086,0.024,0.36,0.713,0.25,4.72,108,81,0.3,1.7
103852,1989,PL,Orix,RP,34,5,0,0,3,4,2,,,82.7,372,84,10,36,2,6,53,4,1,48,41,0.142,0.097,0.027,0.287,0.696,0.429,4.46,114,101,0.1,0.8
103852,1993,PL,Orix,RP,33,0,0,0,1,3,16,,,50.7,210,41,3,18,1,1,50,3,0,16,13,0.238,0.086,0.014,0.284,0.789,0.25,2.31,71,72,1.4,1.5
103854,1997,CL,Hanshin,RP,13,0,0,0,0,0,0,,,13,66,18,1,9,2,2,11,2,0,10,5,0.167,0.136,0.015,0.405,0.688,,3.46,170,109,-0.3,0
103854,1996,CL,Hiroshima,RP,9,0,0,0,1,0,0,,,12.7,57,12,2,8,0,2,7,1,0,9,9,0.123,0.14,0.035,0.278,0.677,1,6.39,146,158,-0.2,-0.3
103854,1995,CL,Hiroshima,SP,7,4,0,0,2,2,0,,,29.7,138,28,4,20,1,3,12,1,0,14,14,0.087,0.145,0.029,0.25,0.815,0.5,4.25,100,147,0.3,-0.3
103854,1994,CL,Hiroshima,SP,17,13,2,0,1,7,1,,,83.7,370,86,14,40,1,3,51,2,0,49,45,0.138,0.108,0.038,0.29,0.731,0.125,4.84,128,136,-0.1,-0.4
103854,1993,CL,Hiroshima,SP,17,13,2,0,5,6,0,,,88.3,366,79,11,23,1,3,60,2,0,35,28,0.164,0.063,0.03,0.261,0.781,0.455,2.85,89,103,1.6,0.9
103854,1991,CL,Hiroshima,RP,7,1,0,0,0,1,0,,,15.3,63,16,2,5,0,1,13,0,0,3,3,0.206,0.079,0.032,0.341,0.99,0,1.76,43,107,0.6,0.1
103854,1990,CL,Hiroshima,RP,9,0,0,0,0,0,0,,,10.3,47,11,3,3,0,0,7,1,0,7,4,0.149,0.064,0.064,0.235,0.714,,3.48,142,145,-0.1,-0.2
103854,1989,CL,Hiroshima,RP,8,0,0,0,0,0,0,,,17.7,78,21,3,8,0,1,7,0,0,10,10,0.09,0.103,0.038,0.327,0.775,,5.09,128,155,-0.1,-0.3
103854,1998,CL,Hanshin,RP,1,0,0,0,0,0,0,,,2,9,2,0,1,0,0,1,0,0,0,0,0.111,0.111,0,0.286,1,,0,0,94,0.1,0
103854,1992,CL,Hiroshima,SP,38,14,2,1,7,6,1,,,114,482,109,13,44,1,4,68,4,0,52,45,0.141,0.091,0.027,0.281,0.756,0.538,3.55,102,116,1.1,0.3
103854,1999,CL,Hanshin,RP,1,0,0,0,0,0,0,,,1,6,2,1,1,0,0,0,0,0,3,3,0,0.167,0.167,0.25,0,,27,620,447,-0.2,-0.1
103856,1991,CL,Hiroshima,RP,1,0,0,0,0,0,0,,,1.3,7,1,1,2,0,0,1,0,0,3,3,0.143,0.286,0.143,0,0,,20.25,495,451,-0.2,-0.1
103856,1990,CL,Hiroshima,RP,2,0,0,0,0,0,0,,,3,14,2,1,2,0,1,0,0,0,1,1,0,0.143,0.071,0.1,1,,3,70,271,0,-0.2
103856,1989,CL,Hiroshima,RP,4,0,0,0,0,0,0,,,3.3,19,5,0,4,0,1,4,0,0,6,5,0.211,0.211,0,0.556,0.4,,13.5,408,125,-0.4,0
103858,1996,PL,Kintetsu,RP,7,0,0,0,1,0,0,,,13,58,12,4,7,0,1,10,2,0,13,13,0.172,0.121,0.069,0.222,0.486,1,9,215,178,-0.7,-0.4
103858,1989,CL,Yomiuri,RP,4,0,0,0,0,0,0,,,5,24,7,1,3,0,0,1,1,0,4,4,0.042,0.125,0.042,0.316,0.698,,7.2,185,174,-0.1,-0.1
103858,1991,CL,Yomiuri,RP,21,5,2,0,2,2,1,,,52.7,222,49,4,21,1,1,53,1,0,29,29,0.239,0.095,0.018,0.328,0.642,0.5,4.96,119,79,0,1.2
103858,1992,CL,Yomiuri,RP,6,0,0,0,1,0,0,,,8.7,39,9,0,5,0,0,5,0,0,1,1,0.128,0.128,0,0.321,0.929,1,1.04,25,88,0.4,0.1
103858,1993,CL,Yomiuri,RP,1,0,0,0,0,0,0,,,1,8,3,0,2,0,0,0,0,0,2,2,0,0.25,0,0.6,0.6,,18,454,190,-0.1,0
103858,1994,CL,Yomiuri,RP,7,1,0,0,0,2,0,,,16.7,74,20,2,3,0,1,16,1,1,10,9,0.216,0.041,0.027,0.353,0.66,0,4.86,134,83,-0.2,0.3
103858,1995,PL,Kintetsu,RP,13,0,0,0,0,0,0,,,18.7,84,23,3,12,1,1,12,2,0,7,7,0.143,0.143,0.036,0.377,0.912,,3.38,87,152,0.2,-0.3
103859,1993,CL,Chunichi,RP,16,1,0,0,2,0,0,,,14.7,72,15,4,13,2,1,17,1,0,13,11,0.236,0.181,0.056,0.306,0.684,1,6.75,203,164,-0.7,-0.4
103859,1992,PL,Lotte,SP,26,17,4,0,6,9,0,,,110,482,107,15,51,0,3,62,1,0,65,55,0.129,0.106,0.031,0.274,0.686,0.4,4.5,127,124,-0.2,0
103859,1991,PL,Lotte,SP,22,6,3,2,5,2,0,,,56.3,219,36,3,19,0,4,36,2,0,14,12,0.164,0.087,0.014,0.219,0.821,0.714,1.92,52,82,2.1,1.1
103859,1989,PL,Lotte,RP,44,3,0,0,2,6,0,,,54.3,259,59,8,38,2,2,43,3,0,42,36,0.166,0.147,0.031,0.315,0.649,0.25,5.96,144,111,-0.9,0.1
103859,1990,PL,Lotte,RP,28,1,0,0,0,1,0,,,26,125,40,6,12,0,2,16,0,0,23,20,0.128,0.096,0.048,0.4,0.68,0,6.92,161,134,-0.7,-0.3
103861,1996,PL,Seibu,SP,5,4,0,0,0,1,0,,,25.7,108,21,4,10,0,1,10,0,0,11,10,0.093,0.093,0.037,0.218,0.795,0,3.51,90,137,0.4,-0.1
103861,1997,PL,Seibu,SP,30,17,0,0,4,5,0,,,109.7,471,109,8,41,1,2,72,1,0,51,42,0.153,0.087,0.017,0.303,0.717,0.444,3.45,96,92,1.5,1.8
103861,1995,PL,Seibu,SP,18,17,5,2,10,6,0,,,115.3,466,95,9,28,1,0,82,0,0,38,35,0.176,0.06,0.019,0.254,0.77,0.625,2.73,74,84,3,2.4
103861,1999,PL,Nippon-Ham,RP,20,0,0,0,0,1,0,,,25,115,34,3,7,1,2,13,0,0,19,16,0.113,0.061,0.026,0.356,0.619,0,5.76,154,99,-0.6,0.2
103861,1994,PL,Seibu,SP,27,15,4,1,6,6,4,,,118.7,482,106,10,30,6,2,70,1,0,49,44,0.145,0.062,0.021,0.268,0.718,0.5,3.34,77,87,3,2.3
103861,1998,PL,Nippon-Ham,RP,27,5,0,0,2,5,0,,,46.3,211,56,9,17,2,3,35,0,2,35,32,0.166,0.081,0.043,0.331,0.647,0.286,6.22,153,114,-0.9,0.1
103861,1992,PL,Seibu,SP,27,19,8,3,15,3,3,,,148.3,563,103,9,28,0,1,123,0,0,34,32,0.218,0.05,0.016,0.242,0.821,0.833,1.94,49,66,6.2,4.6
103861,1991,PL,Seibu,SP,17,15,6,1,7,5,0,,,110.3,426,81,15,23,0,0,68,1,1,41,40,0.16,0.054,0.035,0.216,0.759,0.583,3.26,81,99,2.5,1.4
103861,1990,PL,Seibu,SP,23,17,6,2,8,6,0,,,133.3,556,132,14,29,1,0,99,4,0,54,50,0.178,0.052,0.025,0.297,0.757,0.571,3.38,78,80,3.2,3.2
103861,1993,PL,Seibu,SP,26,26,14,4,12,10,0,,,191.7,766,173,25,28,4,3,144,3,0,69,68,0.188,0.037,0.033,0.27,0.799,0.545,3.19,81,89,4.3,3.5
103861,1989,PL,Seibu,RP,33,3,0,0,4,4,3,,,68.7,302,85,6,21,4,3,39,0,0,33,33,0.129,0.07,0.02,0.359,0.755,0.5,4.33,94,84,0.8,1.3
103863,1996,CL,Yokohama,RP,24,1,0,0,0,2,0,,,27.3,136,37,3,20,0,0,16,6,0,24,21,0.118,0.147,0.022,0.391,0.625,0,6.91,170,127,-0.8,-0.2
103863,1995,CL,Yokohama,SP,23,16,1,0,2,5,0,,,86.3,393,101,11,45,1,5,47,4,0,55,53,0.12,0.115,0.028,0.333,0.708,0.286,5.53,131,124,-0.3,0
103863,1994,CL,Yokohama,SP,34,12,1,0,4,5,0,,,99,408,83,6,43,2,0,74,8,0,30,28,0.181,0.105,0.015,0.282,0.816,0.444,2.55,66,89,2.8,1.5
103863,1993,CL,Yokohama,SP,25,11,1,0,2,6,1,,,90,402,84,8,53,3,4,70,6,2,46,45,0.174,0.132,0.02,0.299,0.732,0.25,4.5,115,112,0.3,0.5
103863,1991,CL,Taiyo,SP,23,17,1,1,6,6,0,,,97,433,81,7,65,2,1,73,5,1,44,41,0.169,0.15,0.016,0.268,0.751,0.5,3.8,97,111,1.3,0.6
103863,1990,CL,Taiyo,SP,2,1,1,0,1,0,0,,,8,32,5,1,3,0,0,4,0,0,2,2,0.125,0.094,0.031,0.182,0.909,1,2.25,51,120,0.3,0
103863,1989,CL,Taiyo,RP,25,3,0,0,1,0,0,,,39,178,32,4,35,0,1,37,2,0,19,16,0.208,0.197,0.022,0.298,0.785,1,3.69,110,136,0.1,-0.4
103863,1992,CL,Taiyo,SP,29,23,2,0,4,9,0,,,131.3,593,125,12,84,1,4,98,7,0,63,56,0.165,0.142,0.02,0.297,0.765,0.308,3.84,104,118,1.3,0.4
103864,1999,PL,Lotte,RP,27,0,0,0,2,1,0,,,33.7,138,27,5,9,0,1,28,0,1,18,15,0.203,0.065,0.036,0.242,0.633,0.667,4.01,111,102,0,0.2
103864,1998,PL,Lotte,RP,26,0,0,0,0,2,0,,,31,141,36,4,12,1,0,27,2,0,20,18,0.191,0.085,0.028,0.348,0.66,0,5.23,132,94,-0.3,0.3
103864,1997,PL,Lotte,RP,45,0,0,0,4,2,2,,,57,238,46,5,24,1,3,50,2,1,27,26,0.21,0.101,0.021,0.272,0.697,0.667,4.11,99,95,0.4,0.5
103864,1996,CL,Hiroshima,SP,15,8,0,0,2,3,0,,,50,232,55,8,31,2,1,36,0,0,38,32,0.155,0.134,0.034,0.32,0.646,0.4,5.76,156,131,-0.8,-0.2
103864,1995,CL,Hiroshima,SP,22,16,0,0,6,4,0,,,98.3,431,106,14,38,3,6,50,1,0,49,44,0.116,0.088,0.032,0.298,0.775,0.6,4.03,106,121,0.9,0.2
103864,1993,CL,Hiroshima,RP,60,0,0,0,3,0,2,,,84.3,355,60,10,43,4,2,74,3,0,38,29,0.208,0.121,0.028,0.229,0.736,1,3.09,101,108,0.5,0.2
103864,1992,CL,Hiroshima,RP,15,0,0,0,0,0,0,,,22.3,94,18,3,9,2,1,16,1,0,12,11,0.17,0.096,0.032,0.238,0.672,,4.43,120,113,-0.1,0
103864,1991,CL,Hiroshima,RP,29,0,0,0,2,3,3,,,48.7,199,38,5,24,2,1,35,1,0,18,17,0.176,0.121,0.025,0.254,0.804,0.4,3.14,81,112,0.9,0
103864,1990,CL,Hiroshima,RP,2,0,0,0,0,0,0,,,1.7,7,1,1,1,0,0,1,0,0,1,1,0.143,0.143,0.143,0,1,,5.4,126,366,0,-0.1
103864,1989,CL,Hiroshima,RP,4,0,0,0,0,0,0,,,7.7,32,5,1,4,0,1,5,0,0,2,2,0.156,0.125,0.031,0.211,0.93,,2.35,59,145,0.2,-0.1
103864,1994,CL,Hiroshima,SP,40,18,4,1,11,6,0,,,137.3,581,128,16,52,5,1,88,3,0,60,54,0.151,0.09,0.028,0.275,0.763,0.647,3.54,96,106,1.8,1.1
103865,1990,CL,Hanshin,RP,4,0,0,0,0,0,0,,,7.3,40,11,1,9,0,0,7,0,0,8,8,0.175,0.225,0.025,0.455,0.645,,9.82,235,150,-0.3,-0.1
103865,1989,CL,Hanshin,SP,1,1,0,0,0,0,0,,,7,32,6,0,7,1,0,3,0,0,2,2,0.094,0.219,0,0.273,0.846,,2.57,67,123,0.2,0
103865,1991,CL,Hanshin,RP,5,0,0,0,0,1,0,,,6.7,31,10,2,2,0,1,2,0,0,4,3,0.065,0.065,0.065,0.348,0.882,0,4.05,136,193,-0.1,-0.3
103866,1995,CL,Hanshin,RP,15,0,0,0,0,0,0,,,20.7,83,17,2,4,0,2,13,0,0,4,4,0.157,0.048,0.024,0.25,0.941,,1.74,43,97,0.6,0.1
103866,1991,CL,Hanshin,RP,4,1,0,0,0,1,0,,,5,27,10,0,2,0,0,6,0,0,4,3,0.222,0.074,0,0.526,0.667,0,5.4,181,57,-0.2,0.2
103866,1990,CL,Hanshin,SP,18,8,0,0,0,1,1,,,53,231,50,8,22,0,2,39,2,1,20,18,0.169,0.095,0.035,0.271,0.86,0,3.06,81,118,1.1,0.1
103866,1989,CL,Hanshin,RP,16,2,0,0,0,1,0,,,34.3,148,32,3,17,0,0,28,2,0,16,16,0.189,0.115,0.02,0.309,0.737,0,4.19,109,103,0.1,0.2
103866,1994,CL,Hanshin,RP,3,0,0,0,0,0,0,,,3,14,3,1,2,1,0,3,1,0,1,1,0.214,0.143,0.071,0.286,1,,3,77,171,0,-0.1
103866,1992,CL,Hanshin,RP,14,0,0,0,0,1,0,,,19.3,85,19,3,11,4,0,12,1,0,13,13,0.141,0.129,0.035,0.281,0.659,0,6.05,156,128,-0.4,-0.2
103866,1993,CL,Hanshin,RP,8,2,0,0,1,1,0,,,15,66,14,0,6,0,3,10,0,0,12,12,0.152,0.091,0,0.326,0.478,0.5,7.2,192,93,-0.5,0.2
103867,1989,CL,Chunichi,RP,7,0,0,0,0,0,0,,,9.7,39,5,0,5,0,0,4,0,0,1,1,0.103,0.128,0,0.172,0.9,,0.93,23,96,0.3,0.1
103868,1991,CL,Hanshin,RP,8,0,0,0,0,0,0,,,10,56,21,4,6,0,1,9,1,0,16,16,0.161,0.107,0.071,0.5,0.536,,14.4,363,193,-0.9,-0.4
103868,1990,CL,Hanshin,RP,41,4,0,0,2,1,2,,,65.3,304,72,9,42,4,1,53,2,0,39,37,0.174,0.138,0.03,0.328,0.742,0.667,5.1,129,119,-0.5,-0.1
