playerId,Season,TeamKor,POS,G,GS,IP,E,PKO,PO,A,DP,FPCT,PB,SB,CS,CS%
78135,2016,LG,OF,32,16,161,0,0,38,0,0,1,0,0,0,-
79192,2016,LG,OF,32,11,135 1/3,2,0,26,0,0,0.929,0,0,0,-
61186,2016,LG,OF,30,23,183 1/3,0,0,36,1,0,1,0,0,0,-
74823,2016,LG,OF,30,6,96,0,0,24,0,0,1,0,0,0,-
63111,2016,LG,P,29,29,161 1/3,1,2,11,16,0,0.964,0,0,0,-
73824,2016,LG,C,29,11,125 1/3,2,1,105,9,1,0.983,1,4,5,55.6
73117,2016,LG,P,28,24,132,2,2,6,18,1,0.923,0,0,0,-
62146,2016,LG,P,28,0,22 2/3,2,0,0,3,0,0.6,0,0,0,-
72133,2016,LG,OF,27,24,180,0,0,45,1,0,1,0,0,0,-
79113,2016,LG,OF,26,7,98 2/3,0,0,30,0,0,1,0,0,0,-
79113,2016,LG,OF,26,17,149 1/3,0,0,45,1,0,1,0,0,0,-
64100,2016,LG,C,26,18,130 2/3,2,0,79,13,0,0.979,3,11,5,31.3
79140,2016,LG,P,26,0,34 2/3,1,0,1,3,0,0.8,0,0,0,-
64153,2016,LG,3B,25,13,135 1/3,1,0,9,32,3,0.976,0,0,0,-
62463,2016,LG,P,25,13,71 1/3,3,0,6,11,1,0.85,0,0,0,-
78135,2016,LG,OF,23,9,85 2/3,0,0,19,0,0,1,0,0,0,-
63077,2016,LG,2B,22,2,52,0,0,12,18,3,1,0,0,0,-
77147,2016,LG,P,19,5,36 1/3,0,0,0,5,0,1,0,0,0,-
76757,2016,LG,P,19,0,24,0,1,1,5,1,1,0,0,0,-
63077,2016,LG,SS,18,5,65,0,0,11,28,5,1,0,0,0,-
63123,2016,LG,SS,17,13,94,5,0,13,41,6,0.915,0,0,0,-
79198,2016,LG,2B,17,0,33 1/3,0,0,6,15,5,1,0,0,0,-
96462,2016,LG,P,17,0,21,0,0,0,0,0,-,0,0,0,-
79198,2016,LG,SS,16,3,51,2,0,4,18,0,0.917,0,0,0,-
76100,2016,LG,OF,16,14,102 1/3,0,0,11,1,0,1,0,0,0,-
61101,2016,LG,P,15,10,47,0,0,2,5,0,1,0,0,0,-
79192,2016,LG,OF,15,13,88,0,0,25,2,0,1,0,0,0,-
78217,2016,LG,OF,14,9,74,0,0,16,0,0,1,0,0,0,-
64115,2016,LG,SS,13,4,36 2/3,0,0,3,12,1,1,0,0,0,-
66154,2016,LG,P,13,13,63 1/3,2,0,3,7,0,0.833,0,0,0,-
66138,2016,LG,P,13,11,74 2/3,3,0,2,10,0,0.8,0,0,0,-
62164,2016,LG,1B,11,1,24,0,0,27,1,4,1,0,0,0,-
72456,2016,LG,SS,9,6,45,1,0,10,17,6,0.964,0,0,0,-
72456,2016,LG,3B,8,2,24,0,0,0,10,0,1,0,0,0,-
66160,2016,LG,P,7,1,6 2/3,0,0,1,1,0,1,0,0,0,-
78135,2016,LG,OF,6,2,23 1/3,0,0,5,0,0,1,0,0,0,-
78148,2016,LG,P,6,0,8,0,0,2,1,0,1,0,0,0,-
79339,2016,LG,P,5,0,6 1/3,0,0,0,1,0,1,0,0,0,-
60100,2016,LG,OF,4,3,23 1/3,0,0,5,0,0,1,0,0,0,-
78217,2016,LG,OF,2,0,2,0,0,0,0,0,-,0,0,0,-
60105,2016,LG,P,2,0,5 2/3,0,0,1,0,0,1,0,0,0,-
60100,2016,LG,OF,2,1,11,0,0,1,0,0,1,0,0,0,-
72456,2016,LG,1B,2,0,1 1/3,0,0,0,0,0,-,0,0,0,-
60164,2016,LG,P,2,2,5 1/3,0,0,0,2,0,1,0,0,0,-
74139,2016,LG,P,2,2,5 1/3,0,0,0,0,0,-,0,0,0,-
79150,2016,LG,OF,2,0,1 2/3,0,0,0,0,0,-,0,0,0,-
62147,2016,LG,C,2,0,5,0,0,5,0,0,1,0,0,0,-
66108,2016,LG,OF,2,1,8,0,0,1,0,0,1,0,0,0,-
66145,2016,LG,P,1,0,1 2/3,0,0,0,0,0,-,0,0,0,-
62007,2016,LG,SS,1,1,6,0,0,1,3,2,1,0,0,0,-
62007,2016,LG,3B,1,0,2,0,0,0,0,0,-,0,0,0,-
62007,2016,LG,2B,1,0,1,0,0,0,0,0,-,0,0,0,-
79113,2016,LG,2B,1,0,1,0,0,0,1,0,1,0,0,0,-
65120,2016,LG,2B,1,1,4,0,0,0,4,0,1,0,0,0,-
79198,2016,LG,3B,1,0,1,0,0,0,0,0,-,0,0,0,-
76100,2016,LG,1B,1,0,4,0,0,4,0,0,1,0,0,0,-
61145,2016,LG,P,1,1,0,0,0,0,0,0,-,0,0,0,-
74823,2016,LG,OF,1,0,2,0,0,0,0,0,-,0,0,0,-
99606,2016,LG,3B,1,0,1,0,0,1,0,0,1,0,0,0,-
79192,2016,LG,C,1,0,1,1,0,0,0,0,0,0,0,0,-
63077,2016,LG,3B,1,0,1,0,0,0,0,0,-,0,0,0,-
65103,2016,LG,2B,1,0,1,0,0,0,0,0,-,0,0,0,-
70756,2016,KIA,3B,130,128,1038 2/3,11,0,70,215,30,0.963,0,0,0,-
64699,2016,KIA,1B,123,121,997 2/3,13,0,918,69,94,0.987,0,0,0,-
65653,2016,KIA,OF,122,112,1009 2/3,3,0,310,10,5,0.991,0,0,0,-
73606,2016,KIA,2B,113,108,816 2/3,6,0,223,240,57,0.987,0,0,0,-
70410,2016,KIA,OF,112,108,879 2/3,3,0,205,3,1,0.986,0,0,0,-
64610,2016,KIA,SS,97,84,688 2/3,11,0,144,242,55,0.972,0,0,0,-
63634,2016,KIA,C,92,64,532,5,0,428,33,4,0.989,0,56,10,15.2
78643,2016,KIA,C,74,48,425 1/3,6,1,297,35,5,0.982,3,39,17,30.4
64646,2016,KIA,SS,62,6,165,7,0,34,53,8,0.926,0,0,0,-
72559,2016,KIA,OF,55,49,370,0,0,72,0,0,1,0,0,0,-
70142,2016,KIA,P,54,0,52 1/3,0,0,2,4,0,1,0,0,0,-
60636,2016,KIA,P,54,0,38,0,0,1,4,0,1,0,0,0,-
97336,2016,KIA,P,54,3,57 1/3,0,1,0,6,0,1,0,0,0,-
71184,2016,KIA,C,53,23,227,2,0,184,17,1,0.99,1,26,12,31.6
74605,2016,KIA,3B,51,15,194 2/3,2,0,13,35,4,0.96,0,0,0,-
61643,2016,KIA,P,50,9,90 1/3,1,0,2,8,0,0.909,0,0,0,-
63704,2016,KIA,OF,46,25,244,1,0,62,2,2,0.985,0,0,0,-
63638,2016,KIA,P,46,2,51 2/3,0,0,3,7,0,1,0,0,0,-
77648,2016,KIA,OF,44,5,126,0,0,29,1,0,1,0,0,0,-
74605,2016,KIA,1B,39,19,178,0,0,152,9,18,1,0,0,0,-
61666,2016,KIA,P,36,0,33 1/3,1,0,2,2,0,0.8,0,0,0,-
95657,2016,KIA,P,34,0,35,1,0,1,2,0,0.75,0,0,0,-
62648,2016,KIA,P,31,5,53,0,0,5,9,2,1,0,0,0,-
73606,2016,KIA,1B,31,0,54,0,0,46,4,8,1,0,0,0,-
77637,2016,KIA,P,31,31,200 1/3,3,3,4,33,1,0.925,0,0,0,-
66643,2016,KIA,P,31,31,206 2/3,1,0,11,35,2,0.979,0,0,0,-
66628,2016,KIA,P,30,29,152,3,0,6,10,1,0.842,0,0,0,-
74605,2016,KIA,SS,29,26,197,7,0,40,65,13,0.938,0,0,0,-
76610,2016,KIA,P,29,5,56 1/3,0,0,3,7,1,1,0,0,0,-
63704,2016,KIA,OF,28,20,166,0,0,37,2,1,1,0,0,0,-
62668,2016,KIA,2B,28,3,69 2/3,0,0,17,21,7,1,0,0,0,-
63636,2016,KIA,SS,27,19,149 2/3,4,0,27,44,7,0.947,0,0,0,-
75668,2016,KIA,P,27,0,27 1/3,0,0,1,1,0,1,0,0,0,-
63722,2016,KIA,C,25,9,91 2/3,1,0,77,7,0,0.988,0,15,1,6.3
64610,2016,KIA,2B,24,1,46 2/3,0,0,12,23,4,1,0,0,0,-
72523,2016,KIA,P,24,6,46,3,0,1,6,0,0.7,0,0,0,-
63704,2016,KIA,OF,20,6,69,0,0,18,1,0,1,0,0,0,-
61743,2016,KIA,OF,19,15,110 1/3,0,0,25,1,0,1,0,0,0,-
60634,2016,KIA,P,19,6,31 1/3,3,4,2,6,0,0.727,0,0,0,-
72303,2016,KIA,2B,18,12,108,0,0,34,23,12,1,0,0,0,-
74605,2016,KIA,2B,18,10,93 1/3,2,0,17,29,7,0.958,0,0,0,-
61743,2016,KIA,OF,18,11,94,1,0,19,0,0,0.95,0,0,0,-
60605,2016,KIA,2B,17,0,28,0,0,9,16,5,1,0,0,0,-
73606,2016,KIA,OF,16,9,83,0,0,18,0,0,1,0,0,0,-
75620,2016,KIA,P,16,3,31,0,0,5,3,0,1,0,0,0,-
61652,2016,KIA,OF,16,4,67,1,0,14,0,0,0.933,0,0,0,-
74605,2016,KIA,OF,15,6,39 2/3,0,0,7,0,0,1,0,0,0,-
63636,2016,KIA,2B,14,0,20 1/3,0,0,2,12,1,1,0,0,0,-
71207,2016,KIA,OF,14,5,59,1,0,14,0,0,0.933,0,0,0,-
78629,2016,KIA,OF,14,6,61,1,0,13,0,0,0.929,0,0,0,-
61652,2016,KIA,OF,14,10,64 1/3,0,0,7,0,0,1,0,0,0,-
71207,2016,KIA,OF,13,7,66 2/3,0,0,17,1,0,1,0,0,0,-
65665,2016,KIA,P,13,1,17 2/3,1,0,0,2,0,0.667,0,0,0,-
66657,2016,KIA,OF,13,6,69 1/3,1,0,14,0,0,0.933,0,0,0,-
78765,2016,KIA,OF,12,7,55,0,0,11,0,0,1,0,0,0,-
79617,2016,KIA,P,12,3,21 2/3,1,0,0,5,0,0.833,0,0,0,-
65696,2016,KIA,P,11,0,13,0,0,0,1,0,1,0,0,0,-
72641,2016,KIA,P,11,0,15,0,1,0,4,0,1,0,0,0,-
63636,2016,KIA,3B,10,0,14,0,0,1,4,1,1,0,0,0,-
79608,2016,KIA,2B,10,10,82,0,0,22,27,9,1,0,0,0,-
63636,2016,KIA,OF,9,0,14 2/3,0,0,2,1,0,1,0,0,0,-
66659,2016,KIA,P,9,3,18,0,0,1,5,1,1,0,0,0,-
63636,2016,KIA,1B,8,0,11,0,0,14,1,1,1,0,0,0,-
63636,2016,KIA,OF,8,1,17,0,0,3,0,0,1,0,0,0,-
66609,2016,KIA,P,8,1,13 1/3,0,0,1,2,0,1,0,0,0,-
78765,2016,KIA,OF,6,2,16 2/3,0,0,5,0,0,1,0,0,0,-
78603,2016,KIA,SS,6,6,50,1,0,7,17,2,0.96,0,0,0,-
61743,2016,KIA,OF,6,5,34,0,0,8,0,0,1,0,0,0,-
60658,2016,KIA,SS,6,2,20 2/3,0,0,8,4,0,1,0,0,0,-
71207,2016,KIA,OF,5,4,33 1/3,0,0,8,0,0,1,0,0,0,-
61743,2016,KIA,1B,5,0,6,0,0,6,0,0,1,0,0,0,-
60658,2016,KIA,3B,4,0,5,0,0,1,0,0,1,0,0,0,-
66606,2016,KIA,OF,4,2,16,1,0,3,0,0,0.75,0,0,0,-
66606,2016,KIA,OF,4,3,23 2/3,0,0,7,1,1,1,0,0,0,-
60605,2016,KIA,3B,4,0,5,0,0,2,0,0,1,0,0,0,-
70410,2016,KIA,1B,3,3,19 1/3,0,0,21,1,0,1,0,0,0,-
72321,2016,KIA,P,3,0,5 2/3,0,0,0,0,0,-,0,0,0,-
62668,2016,KIA,3B,3,0,7,0,0,0,1,1,1,0,0,0,-
60658,2016,KIA,2B,3,0,6 1/3,0,0,2,3,0,1,0,0,0,-
64610,2016,KIA,3B,2,1,4,0,0,0,0,0,-,0,0,0,-
74605,2016,KIA,OF,2,0,3 2/3,0,0,0,0,0,-,0,0,0,-
64646,2016,KIA,2B,2,0,3,0,0,0,2,0,1,0,0,0,-
72559,2016,KIA,OF,2,0,3,0,0,0,0,0,-,0,0,0,-
61652,2016,KIA,OF,2,0,3,0,0,1,0,0,1,0,0,0,-
66657,2016,KIA,OF,2,0,2,0,0,1,0,0,1,0,0,0,-
66657,2016,KIA,OF,2,1,6,0,0,2,0,0,1,0,0,0,-
77648,2016,KIA,OF,2,1,7,0,0,2,0,0,1,0,0,0,-
77648,2016,KIA,OF,2,0,4,0,0,2,0,0,1,0,0,0,-
63634,2016,KIA,1B,2,0,2,0,0,2,0,0,1,0,0,0,-
66606,2016,KIA,1B,2,0,2,0,0,2,0,0,1,0,0,0,-
66606,2016,KIA,SS,2,1,3,1,0,2,0,1,0.667,0,0,0,-
64699,2016,KIA,2B,2,0,2,0,0,1,0,0,1,0,0,0,-
65610,2016,KIA,3B,2,0,3,0,0,1,1,0,1,0,0,0,-
63636,2016,KIA,OF,1,0,1,0,0,0,0,0,-,0,0,0,-
78765,2016,KIA,OF,1,0,1,0,0,0,0,0,-,0,0,0,-
72303,2016,KIA,1B,1,1,5,0,0,3,1,0,1,0,0,0,-
72303,2016,KIA,SS,1,0,1,0,0,0,0,0,-,0,0,0,-
71207,2016,KIA,1B,1,0,1,0,0,1,0,1,1,0,0,0,-
78629,2016,KIA,OF,1,1,7,0,0,2,1,0,1,0,0,0,-
73606,2016,KIA,OF,1,0,1,0,0,0,0,0,-,0,0,0,-
72559,2016,KIA,OF,1,0,3-Jan,0,0,0,0,0,-,0,0,0,-
61715,2016,KIA,P,1,0,1 1/3,0,0,0,0,0,-,0,0,0,-
66606,2016,KIA,3B,1,0,4 2/3,0,0,0,0,0,-,0,0,0,-
60605,2016,KIA,SS,1,0,1,0,0,0,0,0,-,0,0,0,-
75847,2016,SK,3B,140,136,1181 1/3,14,0,89,291,32,0.964,0,0,0,-
74846,2016,SK,1B,118,107,918,6,0,947,91,91,0.994,0,0,0,-
76812,2016,SK,C,116,111,896 1/3,8,2,689,69,6,0.99,2,78,41,34.5
71837,2016,SK,OF,114,107,875 2/3,2,0,194,5,1,0.99,0,0,0,-
66805,2016,SK,SS,112,109,933,25,0,185,349,77,0.955,0,0,0,-
76802,2016,SK,2B,111,107,886,9,0,218,323,88,0.984,0,0,0,-
75151,2016,SK,OF,99,94,759,5,0,152,7,2,0.97,0,0,0,-
76849,2016,SK,OF,87,66,592 2/3,4,0,145,5,1,0.974,0,0,0,-
62864,2016,SK,C,75,33,359,7,0,263,23,2,0.976,2,26,15,36.6
71845,2016,SK,P,68,0,83 2/3,2,0,4,11,1,0.882,0,0,0,-
71857,2016,SK,OF,52,35,291,2,0,62,1,0,0.969,0,0,0,-
76858,2016,SK,P,51,0,54 2/3,1,0,6,11,0,0.944,0,0,0,-
62893,2016,SK,2B,51,24,260 2/3,5,0,68,83,21,0.968,0,0,0,-
75250,2016,SK,P,49,0,51 2/3,2,0,4,9,0,0.867,0,0,0,-
75340,2016,SK,P,46,0,54 1/3,1,0,3,5,0,0.889,0,0,0,-
76869,2016,SK,OF,44,18,179,0,0,35,1,1,1,0,0,0,-
71848,2016,SK,OF,41,16,155,1,0,29,2,1,0.969,0,0,0,-
76158,2016,SK,1B,41,25,237 2/3,2,0,240,19,30,0.992,0,0,0,-
66859,2016,SK,P,39,1,59 1/3,0,0,2,8,0,1,0,0,0,-
76869,2016,SK,OF,38,14,182,1,0,58,2,0,0.984,0,0,0,-
75138,2016,SK,P,35,0,18,1,0,2,1,0,0.75,0,0,0,-
71857,2016,SK,OF,34,23,203 1/3,0,0,38,1,0,1,0,0,0,-
64893,2016,SK,P,32,0,36 2/3,0,0,2,8,1,1,0,0,0,-
65856,2016,SK,P,31,31,200 1/3,1,1,18,34,1,0.981,0,0,0,-
60841,2016,SK,P,28,28,140,1,3,14,28,1,0.977,0,0,0,-
77829,2016,SK,P,27,21,137,2,0,5,34,1,0.951,0,0,0,-
76802,2016,SK,SS,27,22,199 2/3,7,0,25,74,15,0.934,0,0,0,-
61895,2016,SK,P,25,0,26 2/3,0,0,0,4,0,1,0,0,0,-
71848,2016,SK,OF,24,13,123,1,0,22,1,1,0.958,0,0,0,-
73248,2016,SK,P,23,0,24 1/3,0,0,0,3,1,1,0,0,0,-
74838,2016,SK,P,23,22,122 2/3,0,1,5,15,0,1,0,0,0,-
76869,2016,SK,OF,22,6,69,0,0,14,0,0,1,0,0,0,-
62056,2016,SK,P,21,0,24 2/3,0,0,0,4,0,1,0,0,0,-
62869,2016,SK,P,20,12,63 2/3,1,0,2,14,3,0.941,0,0,0,-
62802,2016,SK,SS,20,12,112 2/3,2,0,20,44,7,0.97,0,0,0,-
64895,2016,SK,OF,20,1,44 2/3,0,0,6,1,0,1,0,0,0,-
64895,2016,SK,OF,18,4,58 2/3,0,0,12,0,0,1,0,0,0,-
71848,2016,SK,OF,18,10,89 1/3,0,0,15,0,0,1,0,0,0,-
66825,2016,SK,P,17,9,48 1/3,3,0,1,9,0,0.769,0,0,0,-
60845,2016,SK,P,17,0,17,0,0,0,1,0,1,0,0,0,-
79847,2016,SK,P,15,2,14 2/3,0,0,2,3,0,1,0,0,0,-
65464,2016,SK,3B,13,2,39 1/3,0,0,0,6,0,1,0,0,0,-
63810,2016,SK,P,12,12,62,3,0,6,4,0,0.769,0,0,0,-
73632,2016,SK,P,12,11,34,1,0,1,5,0,0.857,0,0,0,-
65464,2016,SK,2B,12,4,48,0,0,10,20,2,1,0,0,0,-
66838,2016,SK,OF,11,8,41,0,0,5,0,0,1,0,0,0,-
71857,2016,SK,OF,11,9,68 1/3,1,0,13,0,0,0.929,0,0,0,-
65464,2016,SK,SS,10,0,14 1/3,1,0,3,2,1,0.833,0,0,0,-
73209,2016,SK,2B,9,6,46,1,0,8,9,3,0.944,0,0,0,-
65869,2016,SK,C,9,0,17 2/3,0,0,18,0,0,1,0,1,0,0
73209,2016,SK,1B,8,8,58,0,0,67,9,10,1,0,0,0,-
62802,2016,SK,2B,6,2,20,0,0,4,9,4,1,0,0,0,-
61557,2016,SK,P,6,0,5 1/3,0,0,2,2,0,1,0,0,0,-
62893,2016,SK,3B,6,2,20,0,0,1,4,0,1,0,0,0,-
77869,2016,SK,1B,5,1,14,0,0,24,1,0,1,0,0,0,-
65464,2016,SK,1B,5,0,9,0,0,11,1,1,1,0,0,0,-
66838,2016,SK,OF,4,2,10 2/3,0,0,1,0,0,1,0,0,0,-
62802,2016,SK,1B,4,2,20,0,0,20,2,0,1,0,0,0,-
62802,2016,SK,3B,4,3,26,0,0,1,8,0,1,0,0,0,-
74846,2016,SK,OF,4,1,13 1/3,0,0,1,0,0,1,0,0,0,-
66838,2016,SK,1B,3,0,4,0,0,3,2,0,1,0,0,0,-
73209,2016,SK,SS,3,1,10,1,0,1,3,1,0.8,0,0,0,-
72860,2016,SK,3B,3,0,4,0,0,0,2,0,1,0,0,0,-
64895,2016,SK,OF,3,1,14,0,0,1,0,0,1,0,0,0,-
66833,2016,SK,1B,3,1,6,0,0,4,0,0,1,0,0,0,-
62895,2016,SK,OF,3,3,26,0,0,5,0,0,1,0,0,0,-
77869,2016,SK,OF,2,0,4,0,0,0,0,0,-,0,0,0,-
64890,2016,SK,2B,2,0,3 1/3,0,0,1,1,0,1,0,0,0,-
72860,2016,SK,2B,2,1,9,0,0,2,4,2,1,0,0,0,-
75151,2016,SK,OF,2,0,4 1/3,0,0,2,0,0,1,0,0,0,-
65827,2016,SK,P,2,0,2 1/3,0,0,1,0,0,1,0,0,0,-
62893,2016,SK,OF,2,0,2,0,0,0,0,0,-,0,0,0,-
62895,2016,SK,OF,2,1,11,0,0,0,0,0,-,0,0,0,-
77869,2016,SK,OF,1,0,3,0,0,0,0,0,-,0,0,0,-
62864,2016,SK,1B,1,0,3,0,0,3,0,0,1,0,0,0,-
73209,2016,SK,3B,1,1,2 1/3,0,0,0,0,0,-,0,0,0,-
64890,2016,SK,SS,1,0,1 1/3,0,0,0,0,0,-,0,0,0,-
64890,2016,SK,3B,1,0,1,0,0,0,0,0,-,0,0,0,-
64861,2016,SK,P,1,0,3-Feb,0,0,0,0,0,-,0,0,0,-
72860,2016,SK,1B,1,0,3 1/3,0,0,4,0,0,1,0,0,0,-
72860,2016,SK,SS,1,0,2,0,0,0,2,0,1,0,0,0,-
76849,2016,SK,OF,1,0,2,0,0,0,0,0,-,0,0,0,-
73228,2016,SK,P,1,1,3-Jan,0,0,0,0,0,-,0,0,0,-
64802,2016,SK,2B,1,0,1,0,0,1,1,1,1,0,0,0,-
64802,2016,SK,SS,1,0,1,0,0,0,1,0,1,0,0,0,-
76158,2016,SK,C,1,0,1,0,0,1,0,0,1,0,1,0,0
62895,2016,SK,1B,1,0,1,0,0,0,0,0,-,0,0,0,-
75808,2016,Hanwha,2B,138,137,1170 2/3,16,0,337,406,105,0.979,0,0,0,-
73602,2016,Hanwha,C,116,90,708 1/3,6,2,582,57,6,0.991,6,76,31,29
74163,2016,Hanwha,OF,113,113,979 1/3,3,0,294,6,5,0.99,0,0,0,-
76753,2016,Hanwha,3B,112,109,889,12,0,90,192,33,0.959,0,0,0,-
62700,2016,Hanwha,SS,109,104,886 1/3,19,0,176,267,65,0.959,0,0,0,-
62797,2016,Hanwha,OF,89,69,640,1,0,148,6,0,0.994,0,0,0,-
99737,2016,Hanwha,P,77,1,84,1,0,3,11,0,0.933,0,0,0,-
98144,2016,Hanwha,C,73,24,333 2/3,4,0,257,26,2,0.986,1,32,13,28.9
66740,2016,Hanwha,1B,72,69,580,6,0,496,49,46,0.989,0,0,0,-
72447,2016,Hanwha,P,66,0,95 1/3,3,0,5,14,1,0.864,0,0,0,-
74731,2016,Hanwha,P,66,1,97 2/3,2,0,5,10,1,0.882,0,0,0,-
74167,2016,Hanwha,P,66,10,113 1/3,4,0,3,16,2,0.826,0,0,0,-
74857,2016,Hanwha,P,61,0,81,1,0,7,16,2,0.958,0,0,0,-
71610,2016,Hanwha,OF,58,52,384,1,0,81,4,1,0.988,0,0,0,-
71347,2016,Hanwha,OF,57,26,266 2/3,2,0,43,1,0,0.957,0,0,0,-
71752,2016,Hanwha,1B,56,55,471 2/3,4,0,406,33,50,0.991,0,0,0,-
73136,2016,Hanwha,OF,48,31,253 1/3,2,0,53,4,1,0.966,0,0,0,-
79764,2016,Hanwha,P,48,13,119 1/3,4,1,5,12,1,0.81,0,0,0,-
77243,2016,Hanwha,C,47,29,230 2/3,1,0,154,23,4,0.994,1,16,11,40.7
64086,2016,Hanwha,3B,43,28,256 1/3,5,0,20,36,6,0.918,0,0,0,-
73750,2016,Hanwha,P,41,16,100 1/3,1,0,6,14,2,0.952,0,0,0,-
62797,2016,Hanwha,OF,40,33,255 1/3,1,0,67,1,0,0.986,0,0,0,-
61700,2016,Hanwha,SS,38,27,252 1/3,7,0,47,72,15,0.944,0,0,0,-
78760,2016,Hanwha,P,36,0,38 2/3,0,0,3,8,0,1,0,0,0,-
78756,2016,Hanwha,3B,31,2,73,0,0,10,17,1,1,0,0,0,-
71347,2016,Hanwha,OF,31,18,167,1,0,39,0,0,0.975,0,0,0,-
63700,2016,Hanwha,OF,31,12,124 2/3,0,0,26,2,0,1,0,0,0,-
73801,2016,Hanwha,P,30,27,122,1,2,10,15,3,0.962,0,0,0,-
64086,2016,Hanwha,1B,30,9,102,1,0,83,7,12,0.989,0,0,0,-
60768,2016,Hanwha,P,29,25,112 1/3,1,0,4,13,1,0.944,0,0,0,-
74729,2016,Hanwha,OF,26,20,167,0,0,32,1,1,1,0,0,0,-
60404,2016,Hanwha,OF,23,8,98 1/3,0,0,20,0,0,1,0,0,0,-
73136,2016,Hanwha,OF,21,13,104 1/3,0,0,31,2,0,1,0,0,0,-
66750,2016,Hanwha,P,20,15,84,0,0,5,10,1,1,0,0,0,-
95158,2016,Hanwha,SS,18,8,83 1/3,1,0,16,20,4,0.973,0,0,0,-
71347,2016,Hanwha,OF,18,8,83 2/3,0,0,21,1,0,1,0,0,0,-
60764,2016,Hanwha,P,17,2,15 2/3,0,0,0,1,0,1,0,0,0,-
66742,2016,Hanwha,P,17,8,41 1/3,0,0,1,9,0,1,0,0,0,-
78756,2016,Hanwha,2B,15,3,66,0,0,22,22,7,1,0,0,0,-
73725,2016,Hanwha,OF,15,13,98,1,0,22,0,0,0.957,0,0,0,-
71260,2016,Hanwha,P,15,3,25 1/3,0,0,0,2,0,1,0,0,0,-
63700,2016,Hanwha,OF,14,6,74 1/3,0,0,19,0,0,1,0,0,0,-
74748,2016,Hanwha,P,14,0,21 1/3,0,0,2,4,0,1,0,0,0,-
66741,2016,Hanwha,P,11,2,11 1/3,1,1,1,1,1,0.667,0,0,0,-
99314,2016,Hanwha,P,11,3,14 1/3,0,0,1,2,0,1,0,0,0,-
63791,2016,Hanwha,P,11,0,10 2/3,0,0,0,1,0,1,0,0,0,-
60757,2016,Hanwha,P,10,0,11 2/3,0,0,0,1,0,1,0,0,0,-
79705,2016,Hanwha,1B,10,5,56,0,0,58,3,9,1,0,0,0,-
66748,2016,Hanwha,P,9,8,28 2/3,2,0,0,4,0,0.667,0,0,0,-
64086,2016,Hanwha,SS,9,3,24 2/3,1,0,3,8,1,0.917,0,0,0,-
95158,2016,Hanwha,2B,8,2,21 2/3,0,0,3,6,1,1,0,0,0,-
79705,2016,Hanwha,3B,8,4,46 1/3,1,0,4,17,3,0.955,0,0,0,-
60805,2016,Hanwha,SS,8,2,27 1/3,0,0,4,7,2,1,0,0,0,-
62700,2016,Hanwha,3B,8,1,20,0,0,2,4,1,1,0,0,0,-
62768,2016,Hanwha,OF,7,1,16 2/3,0,0,2,0,0,1,0,0,0,-
76746,2016,Hanwha,1B,7,0,12,0,0,12,2,1,1,0,0,0,-
78756,2016,Hanwha,SS,7,0,11 2/3,0,0,2,4,1,1,0,0,0,-
66702,2016,Hanwha,OF,7,0,14,0,0,1,0,0,1,0,0,0,-
95158,2016,Hanwha,1B,6,0,6,0,0,2,1,0,1,0,0,0,-
65742,2016,Hanwha,P,6,6,37 2/3,1,1,4,2,1,0.857,0,0,0,-
62797,2016,Hanwha,OF,6,3,21,1,0,7,0,0,0.875,0,0,0,-
63700,2016,Hanwha,OF,6,0,17,0,0,4,0,0,1,0,0,0,-
65707,2016,Hanwha,3B,6,0,8,0,0,0,2,0,1,0,0,0,-
61700,2016,Hanwha,2B,5,1,14,0,0,4,8,0,1,0,0,0,-
65764,2016,Hanwha,P,5,3,9 2/3,1,0,1,0,0,0.5,0,0,0,-
65769,2016,Hanwha,P,5,0,5 2/3,0,0,0,0,0,-,0,0,0,-
60404,2016,Hanwha,OF,5,3,29,0,0,7,0,0,1,0,0,0,-
60404,2016,Hanwha,OF,5,0,15,0,0,0,0,0,-,0,0,0,-
77452,2016,Hanwha,P,5,0,5,0,0,1,2,0,1,0,0,0,-
73136,2016,Hanwha,1B,5,3,30 1/3,0,0,35,1,5,1,0,0,0,-
60667,2016,Hanwha,OF,5,0,10,0,0,3,0,0,1,0,0,0,-
76753,2016,Hanwha,1B,4,3,29,2,0,22,0,5,0.917,0,0,0,-
76720,2016,Hanwha,C,4,0,8 1/3,0,0,7,0,0,1,0,0,0,-
60805,2016,Hanwha,2B,4,1,15 1/3,1,0,6,1,1,0.875,0,0,0,-
62768,2016,Hanwha,OF,3,0,6 2/3,0,0,0,1,0,1,0,0,0,-
66702,2016,Hanwha,OF,3,0,4,0,0,0,0,0,-,0,0,0,-
66702,2016,Hanwha,OF,3,0,5 1/3,0,0,0,0,0,-,0,0,0,-
65707,2016,Hanwha,2B,3,0,3,0,0,0,5,0,1,0,0,0,-
71610,2016,Hanwha,1B,2,0,3 2/3,0,0,4,1,0,1,0,0,0,-
66749,2016,Hanwha,1B,2,0,2,0,0,2,0,0,1,0,0,0,-
66740,2016,Hanwha,C,2,1,10,0,0,9,0,0,1,0,0,0,-
64724,2016,Hanwha,OF,2,1,10,0,0,4,0,0,1,0,0,0,-
73738,2016,Hanwha,P,2,1,2 2/3,1,0,0,0,0,0,0,0,0,-
