SearchID,Year,League,Team,Role,G,W,L,SV,HLD,HP,CG,SHO,WL%,BF,IP,H,HR,BB,HB,SO,WP,BK,R,ER,ERA,stint,GS,K%,BB%,HR%,BABIP,LOB%,IBB,RA-,FIP-,RA9-WAR,WAR
105637,2014,CL,HIROSHIMA,SP,27,11,9,0,0,0,1,1,0.55,746,187,164,12,41,2,161,4,1,61,54,2.6,1,27,0.216,0.055,0.016,0.287,0.768,1,69,76,5.6,4.8
105637,2015,CL,HIROSHIMA,SP,29,15,8,0,0,0,5,0,0.652,821,206.3,168,5,41,6,175,3,0,49,48,2.09,1,29,0.213,0.05,0.006,0.282,0.798,1,59,67,7.1,6.4
105639,2008,PL,NIPPON-HAM,RP,2,0,0,0,0,0,0,0,,15,3,3,0,3,1,0,1,0,1,1,3,1,0,0,0.2,0,0.273,0.857,0,71,184,0,-0.1
105639,2009,PL,NIPPON-HAM,SP,1,0,0,0,0,0,0,0,,20,3,7,1,4,0,2,2,0,5,5,15,1,1,0.1,0.2,0.05,0.545,0.625,0,348,219,-0.2,-0.1
105639,2012,PL,NIPPON-HAM,RP,9,1,0,0,0,1,0,0,1,51,12,8,1,7,1,12,0,0,5,5,3.75,1,0,0.235,0.137,0.02,0.233,0.753,0,111,122,0,0
105641,2008,PL,NIPPON-HAM,SP,1,0,0,0,0,0,0,0,,22,5,4,0,3,0,2,0,0,1,0,0,1,1,0.091,0.136,0,0.235,0.857,0,43,106,0.2,0
105641,2010,PL,NIPPON-HAM,SP,1,0,1,0,0,0,0,0,0,14,2.3,4,0,4,0,1,0,0,3,3,11.57,1,1,0.071,0.286,0,0.444,0.625,0,268,172,-0.1,-0.1
105643,2008,PL,LOTTE,SP,15,5,4,0,0,0,1,0,0.556,358,81.7,102,8,12,3,57,1,0,52,44,4.85,1,15,0.159,0.034,0.022,0.351,0.614,0,133,91,-0.3,1.5
105643,2009,PL,LOTTE,SP,21,5,8,0,0,0,3,1,0.385,596,143.3,145,11,28,6,115,0,0,62,58,3.64,1,21,0.193,0.047,0.018,0.321,0.715,2,91,81,2.4,3.3
105643,2010,PL,LOTTE,SP,11,6,3,0,0,0,2,1,0.667,306,73,69,3,20,4,51,1,0,24,22,2.71,1,11,0.167,0.065,0.01,0.295,0.777,0,70,86,2.1,1.5
105643,2011,PL,LOTTE,SP,24,12,6,0,0,0,5,3,0.667,681,168.3,146,6,35,8,122,1,0,50,45,2.41,1,24,0.179,0.051,0.009,0.286,0.77,0,82,89,3.5,3.1
105643,2012,PL,LOTTE,SP,12,8,2,0,0,0,3,0,0.8,341,84.7,81,4,15,2,32,0,1,26,25,2.66,1,12,0.094,0.044,0.012,0.274,0.779,1,80,101,1.9,1
105643,2013,PL,LOTTE,SP,27,9,11,0,0,0,0,0,0.45,728,168,185,12,46,3,80,2,0,85,78,4.18,1,27,0.11,0.063,0.016,0.307,0.686,2,115,104,0.8,1.9
105643,2014,PL,LOTTE,SP,23,4,9,0,1,1,1,0,0.308,520,116,146,10,33,8,62,3,1,65,60,4.66,1,19,0.119,0.063,0.019,0.334,0.705,1,129,111,-0.2,0.8
105643,2015,PL,LOTTE,SP,12,5,4,0,0,0,0,0,0.556,288,62.7,78,9,27,3,31,1,0,45,44,6.32,1,12,0.108,0.094,0.031,0.324,0.66,0,168,142,-1.1,-0.4
105643,2016,PL,LOTTE,SP,15,6,6,0,0,0,1,1,0.5,373,88.7,84,2,37,3,64,1,3,30,28,2.84,1,15,0.172,0.099,0.005,0.319,0.776,1,79,91,2,1.5
105643,2017,PL,LOTTE,SP,21,5,10,0,0,0,1,0,0.333,555,126.3,135,18,37,7,86,1,2,69,63,4.49,1,21,0.155,0.067,0.032,0.298,0.715,0,127,121,-0.1,0.3
105643,2018,PL,LOTTE,RP,25,1,3,0,4,4,0,0,0.25,188,47.7,43,5,10,1,31,0,0,17,15,2.83,1,4,0.165,0.053,0.027,0.273,0.787,1,78,96,0.9,0.5
105643,2019,PL,LOTTE,RP,40,5,3,0,14,19,0,0,0.625,168,37.7,47,7,6,1,30,0,0,25,22,5.26,1,1,0.179,0.036,0.042,0.325,0.656,0,139,106,-0.6,0.2
105643,2020,PL,LOTTE,RP,32,1,1,0,14,15,0,0,0.5,118,30.3,22,1,9,0,23,0,0,4,4,1.19,1,0,0.195,0.076,0.008,0.256,0.912,0,28,73,1.5,0.7
105643,2021,PL,LOTTE,RP,38,4,2,0,22,26,0,0,0.667,150,36.3,29,4,13,1,26,1,0,11,11,2.72,1,0,0.173,0.087,0.027,0.24,0.856,0,70,109,1,0.1
105643,2022,PL,LOTTE,RP,17,2,1,0,8,10,0,0,0.667,63,15.3,14,3,2,1,8,0,0,9,9,5.28,1,0,0.127,0.032,0.048,0.229,0.625,0,148,145,-0.3,-0.3
105644,2008,CL,YOKOHAMA,RP,5,0,2,0,0,0,0,0,0,58,12.3,17,2,2,3,9,0,0,11,11,8.03,1,1,0.155,0.034,0.034,0.366,0.573,0,194,122,-0.4,0
105644,2009,CL,YOKOHAMA,RP,1,0,0,0,0,0,0,0,,11,2,2,0,2,0,1,1,0,1,1,4.5,1,0,0.091,0.182,0,0.25,0.75,0,108,120,0,0
105644,2010,CL,YOKOHAMA,SP,16,0,7,0,0,0,0,0,0,214,47,56,10,16,4,28,0,0,37,34,6.51,1,7,0.131,0.075,0.047,0.317,0.629,1,149,135,-0.6,-0.3
105644,2011,CL,YOKOHAMA,RP,3,0,1,0,0,0,0,0,0,24,6.3,4,0,2,0,1,0,0,2,2,2.84,1,0,0.042,0.083,0,0.211,0.667,0,80,110,0.1,0
105644,2012,CL,DENA,RP,2,0,0,0,0,0,0,0,,14,2,3,0,5,0,2,0,0,3,3,13.5,1,0,0.143,0.357,0,0.5,0.625,0,398,233,-0.2,-0.1
105644,2013,CL,DENA,RP,38,2,4,0,5,7,0,0,0.333,169,38.7,33,3,15,4,32,1,0,19,16,3.72,1,0,0.189,0.089,0.018,0.278,0.69,1,102,92,0.2,0.4
105644,2014,CL,DENA,RP,3,0,0,0,0,0,0,0,,20,4,3,0,5,0,2,0,0,3,0,0,1,0,0.1,0.25,0,0.231,0.625,0,149,142,-0.1,0
105644,2016,PL,ORIX,RP,1,0,0,0,0,0,0,0,,15,3,5,2,1,0,2,0,0,3,3,9,1,0,0.133,0.067,0.133,0.3,0.938,0,227,284,-0.1,-0.1
105645,2008,CL,YOKOHAMA,RP,16,0,1,0,0,0,0,0,0,122,28.7,27,7,6,5,16,0,0,14,13,4.08,1,3,0.131,0.049,0.057,0.238,0.851,0,106,164,0.1,-0.5
105645,2010,CL,YOKOHAMA,RP,8,0,0,0,0,0,0,0,,23,5.7,4,0,0,2,4,0,0,2,2,3.18,1,0,0.174,0,0,0.235,0.667,0,67,66,0.1,0.1
105645,2011,CL,YOKOHAMA,RP,10,0,0,0,3,3,0,0,,18,4,4,0,3,0,4,0,0,2,2,4.5,1,0,0.222,0.167,0,0.4,0.714,0,127,95,0,0
105645,2012,CL,DENA,RP,6,0,0,0,1,1,0,0,,31,7,9,1,3,0,4,0,0,5,5,6.43,1,0,0.129,0.097,0.032,0.348,0.66,0,190,143,-0.2,-0.1
105645,2013,CL,DENA,RP,8,0,0,0,0,0,0,0,,32,7.3,8,0,5,0,3,0,0,1,1,1.23,1,0,0.094,0.156,0,0.333,0.923,0,28,104,0.2,0
105645,2016,CL,HIROSHIMA,RP,2,0,0,0,0,0,0,0,,14,2.3,5,0,1,1,3,0,0,2,2,7.71,1,0,0.214,0.071,0,0.556,0.714,0,191,81,-0.1,0
105645,2017,CL,HIROSHIMA,RP,6,0,0,0,0,0,0,0,,30,6.7,6,1,5,0,6,0,0,3,3,4.05,1,0,0.2,0.167,0.033,0.278,0.833,0,101,144,0,-0.1
105645,2018,CL,HIROSHIMA,RP,7,0,0,0,0,0,0,0,,36,7.3,8,0,4,1,6,0,0,8,7,8.59,1,0,0.167,0.111,0,0.333,0.385,0,220,87,-0.3,0.1
105646,2008,CL,CHUNICHI,RP,1,0,0,0,0,0,0,0,,4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.25,0,0,1,0,0,187,0,0
105647,2008,PL,SOFTBANK,SP,1,0,0,0,0,0,0,0,,15,3,7,0,0,0,1,0,0,3,3,9,1,1,0.067,0,0,0.538,0.571,0,215,71,-0.1,0.1
105647,2009,PL,SOFTBANK,SP,1,0,1,0,0,0,0,0,0,19,4.3,7,0,1,0,1,0,0,5,3,6.23,1,1,0.053,0.053,0,0.438,0.375,0,244,87,-0.2,0.1
105647,2010,PL,SOFTBANK,SP,6,0,3,0,0,0,0,0,0,105,22.3,30,2,9,1,9,0,0,21,20,8.06,1,5,0.086,0.086,0.019,0.35,0.511,0,202,125,-0.7,0
105647,2011,PL,SOFTBANK,SP,13,6,2,0,0,0,2,1,0.75,326,79.3,70,4,22,5,33,4,0,27,24,2.72,1,13,0.101,0.067,0.012,0.26,0.766,0,96,126,1.1,0.1
105647,2012,PL,SOFTBANK,SP,29,5,10,0,3,4,2,0,0.333,498,120.3,113,5,27,3,77,1,0,46,42,3.14,1,16,0.155,0.054,0.01,0.291,0.713,0,105,93,1,1.9
105647,2013,PL,SOFTBANK,RP,47,1,4,2,14,15,0,0,0.2,297,68.7,79,9,14,3,54,2,0,39,33,4.33,1,5,0.182,0.047,0.03,0.34,0.683,0,133,108,-0.6,0.3
105647,2014,PL,SOFTBANK,SP,18,4,1,0,3,3,0,0,0.8,266,62,64,10,15,4,37,0,0,32,28,4.06,1,9,0.139,0.056,0.038,0.27,0.739,0,117,131,0.1,-0.2
105647,2015,PL,SOFTBANK,RP,8,1,0,0,2,3,0,0,1,46,10.7,11,3,4,0,5,1,0,8,8,6.75,1,1,0.109,0.087,0.065,0.235,0.648,0,169,179,-0.3,-0.3
105647,2016,PL,SOFTBANK,RP,35,4,2,1,9,10,1,1,0.667,347,87.7,77,6,17,0,61,3,0,22,19,1.95,1,7,0.176,0.049,0.017,0.28,0.841,0,56,84,3,1.6
105647,2017,PL,SOFTBANK,RP,72,6,3,2,40,46,0,0,0.667,289,72.3,55,8,16,2,66,1,0,16,16,1.99,1,0,0.228,0.055,0.028,0.244,0.922,0,50,86,3,1.2
105647,2018,PL,SOFTBANK,RP,2,1,0,0,1,2,0,0,1,5,2,0,0,0,0,2,0,0,0,0,0,1,0,0.4,0,0,0,-1,0,0,10,0.2,0.1
105647,2019,PL,SOFTBANK,RP,2,0,0,0,0,0,0,0,,8,2,1,0,1,0,2,0,0,1,1,4.5,1,0,0.25,0.125,0,0.25,0.5,0,104,62,0,0
105647,2020,PL,SOFTBANK,RP,17,0,2,0,10,10,0,0,0,70,15,19,3,6,1,20,0,0,12,12,7.2,1,0,0.286,0.086,0.043,0.4,0.642,0,171,105,-0.6,0.1
105647,2021,PL,SOFTBANK,RP,48,2,5,6,14,16,0,0,0.286,179,45.3,37,7,11,0,56,1,0,21,21,4.17,1,0,0.313,0.061,0.039,0.3,0.707,2,110,83,0,0.8
105647,2022,CL,CHUNICHI,RP,1,0,0,0,0,0,0,0,,1,0,0,0,1,0,0,0,0,1,1,-1,1,0,0,1,0,-1,0,0,-1,-1,-0.1,0
105648,2008,CL,YAKULT,SP,6,2,1,0,0,0,0,0,0.667,118,29.7,21,4,8,2,28,3,0,16,15,4.55,1,5,0.237,0.068,0.034,0.233,0.591,0,117,102,0.1,0.3
105648,2009,CL,YAKULT,SP,22,5,10,0,0,0,0,0,0.333,520,121,109,9,57,5,91,5,0,61,47,3.5,1,21,0.175,0.11,0.017,0.291,0.694,0,112,104,0.7,1.3
105648,2010,CL,YAKULT,SP,25,12,9,0,0,0,2,1,0.571,724,167.7,158,11,74,8,149,8,0,78,67,3.6,1,25,0.206,0.102,0.015,0.315,0.721,4,89,84,3.1,3.7
105648,2011,CL,YAKULT,SP,15,7,6,0,0,0,3,1,0.538,425,100.7,84,6,41,8,83,5,0,34,32,2.86,1,15,0.195,0.096,0.014,0.287,0.795,1,87,104,1.9,1.1
105648,2016,CL,YAKULT,SP,5,2,3,0,0,0,0,0,0.4,120,25.7,26,1,20,1,18,2,0,16,13,4.56,1,5,0.15,0.167,0.008,0.333,0.68,0,134,115,-0.1,0.1
105648,2017,CL,YAKULT,SP,10,3,5,0,0,0,0,0,0.375,234,54.3,48,4,33,0,46,0,0,29,26,4.31,1,10,0.197,0.141,0.017,0.306,0.69,0,112,105,0.3,0.5
105648,2018,CL,YAKULT,SP,7,1,2,0,0,0,0,0,0.333,155,34.3,34,4,20,1,37,1,0,17,17,4.46,1,7,0.239,0.129,0.026,0.333,0.769,0,93,99,0.6,0.5
105648,2019,PL,RAKUTEN,RP,1,0,0,0,0,0,0,0,,3,1,0,0,0,0,2,0,0,0,0,0,1,0,0.667,0,0,0,-1,0,0,-24,0,0
105649,2008,PL,NIPPON-HAM,RP,2,0,0,0,0,0,0,0,,8,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0.125,0,0.143,1,0,0,123,0.1,0
105651,2009,CL,YOKOHAMA,SP,8,5,2,0,0,1,1,1,0.714,232,55,33,2,34,4,59,0,1,12,12,1.96,1,7,0.254,0.147,0.009,0.244,0.865,0,47,90,2.4,1
105651,2010,CL,YOKOHAMA,SP,16,2,9,0,0,0,0,0,0.182,391,91,77,9,52,3,83,4,1,46,43,4.25,1,16,0.212,0.133,0.023,0.298,0.72,1,96,102,1.3,1
105653,2009,CL,YOKOHAMA,SP,21,5,10,0,0,0,1,0,0.333,505,110.7,128,10,50,4,85,4,1,63,59,4.8,1,21,0.168,0.099,0.02,0.345,0.708,3,123,103,0.1,1.3
105656,2009,PL,SOFTBANK,RP,46,6,0,1,23,29,0,0,1,199,51.7,39,1,9,1,62,1,0,11,10,1.74,1,0,0.312,0.045,0.005,0.309,0.798,0,45,45,2.3,2.4
105656,2010,PL,SOFTBANK,RP,60,3,2,1,39,42,0,0,0.6,230,62,39,0,8,0,83,1,0,10,7,1.02,1,0,0.361,0.035,0,0.293,0.787,0,35,30,3.2,3.4
105656,2011,PL,SOFTBANK,RP,53,1,2,19,20,21,0,0,0.333,195,50.7,27,2,16,2,79,0,0,8,8,1.42,1,0,0.405,0.082,0.01,0.275,0.877,0,45,50,2.2,2.1
105656,2012,PL,SOFTBANK,RP,23,0,1,13,4,4,0,0,0,88,23,14,1,8,0,26,1,0,4,4,1.57,1,0,0.295,0.091,0.011,0.255,0.874,0,48,72,1,0.6
105656,2013,PL,SOFTBANK,RP,41,0,4,10,9,9,0,0,0,153,39.7,17,4,16,3,49,0,0,10,9,2.04,1,0,0.32,0.105,0.026,0.165,0.855,0,59,94,1.3,0.4
105656,2014,PL,RAKUTEN,RP,39,3,5,20,2,5,0,0,0.375,151,37.7,31,2,8,2,45,2,0,12,12,2.87,1,0,0.298,0.053,0.013,0.309,0.759,0,72,61,1,1.4
105657,2009,CL,HIROSHIMA,RP,9,0,0,0,0,0,0,0,,47,8.3,14,1,7,3,4,3,1,16,16,17.28,1,0,0.085,0.149,0.021,0.433,0.354,0,437,180,-0.8,-0.2
105658,2009,PL,RAKUTEN,RP,3,0,0,0,0,0,0,0,,22,4.3,8,1,2,0,2,2,0,5,5,10.38,1,0,0.091,0.091,0.045,0.412,0.581,0,236,147,-0.2,-0.1
105659,2009,PL,ORIX,RP,20,0,1,0,1,1,0,0,0,108,25,22,0,11,2,20,2,0,14,14,5.04,1,0,0.185,0.102,0,0.319,0.6,0,116,78,-0.1,0.4
105659,2010,PL,ORIX,RP,35,2,2,10,0,2,0,0,0.5,178,37.7,45,3,16,2,33,1,0,21,20,4.78,1,0,0.185,0.09,0.017,0.341,0.714,1,114,95,-0.1,0.4
105661,2009,CL,YAKULT,RP,42,1,1,1,12,13,0,0,0.5,164,37,42,3,14,2,27,1,0,15,15,3.65,1,1,0.165,0.085,0.018,0.348,0.799,2,90,97,0.4,0.3
105661,2010,CL,YAKULT,RP,19,0,1,0,5,5,0,0,0,73,17.7,11,4,7,1,18,0,0,10,10,5.09,1,0,0.247,0.096,0.055,0.171,0.672,0,108,126,0,-0.1
105665,2009,PL,SEIBU,RP,19,0,0,1,6,6,0,0,,67,14,18,1,8,0,6,1,0,5,5,3.21,1,0,0.09,0.119,0.015,0.34,0.854,0,72,117,0.3,0
105668,2009,PL,RAKUTEN,SP,15,4,7,0,0,0,1,0,0.364,361,81.3,94,13,23,7,52,0,3,56,55,6.09,1,15,0.144,0.064,0.036,0.316,0.643,1,141,120,-0.6,0.2
105668,2010,PL,RAKUTEN,SP,26,5,11,0,0,0,1,0,0.313,669,152.7,154,13,58,9,118,7,0,83,76,4.48,1,26,0.176,0.087,0.019,0.311,0.68,1,112,102,0.9,1.8
105668,2011,PL,RAKUTEN,RP,34,3,4,17,1,2,0,0,0.429,225,53,52,1,16,0,46,1,0,16,12,2.04,1,5,0.204,0.071,0.004,0.331,0.781,0,82,78,1.1,1.3
105668,2012,PL,RAKUTEN,RP,46,1,3,6,17,18,0,0,0.25,174,42,36,3,12,0,32,1,0,15,13,2.79,1,0,0.184,0.069,0.017,0.268,0.753,0,94,98,0.4,0.4
105668,2013,PL,RAKUTEN,RP,37,1,2,17,3,4,0,0,0.333,149,37.7,31,1,11,0,40,1,0,14,14,3.35,1,0,0.268,0.074,0.007,0.319,0.69,0,84,61,0.7,1.2
105669,2009,CL,YOKOHAMA,SP,15,1,5,0,0,0,0,0,0.167,296,61.7,79,8,25,11,43,6,0,45,39,5.69,1,12,0.145,0.084,0.027,0.353,0.674,0,158,126,-0.9,0
105670,2009,CL,YAKULT,RP,7,0,1,0,1,1,0,0,0,61,11.3,16,1,10,2,5,0,0,10,9,7.15,1,1,0.082,0.164,0.016,0.366,0.677,1,196,152,-0.4,-0.2
105671,2009,PL,SOFTBANK,SP,5,0,4,0,0,0,0,0,0,133,27,36,2,12,2,18,0,1,26,19,6.33,1,5,0.135,0.09,0.015,0.358,0.508,1,204,104,-0.8,0.3
105672,2009,PL,SEIBU,RP,12,0,1,0,0,0,0,0,0,59,11.7,16,0,10,0,6,0,0,9,9,6.94,1,0,0.102,0.169,0,0.39,0.654,0,155,111,-0.2,0
105672,2010,PL,SEIBU,RP,9,0,0,0,0,0,0,0,,34,6.7,11,0,3,1,3,0,0,7,7,9.45,1,0,0.088,0.088,0,0.423,0.533,0,212,100,-0.2,0
105672,2012,PL,SEIBU,SP,4,0,1,0,0,0,0,0,0,47,9.7,12,1,6,1,3,1,0,8,7,6.52,1,2,0.064,0.128,0.021,0.314,0.625,0,214,168,-0.4,-0.2
105672,2013,PL,SEIBU,RP,12,0,1,0,0,0,0,0,0,74,16,21,1,7,2,10,0,0,5,4,2.25,1,0,0.135,0.095,0.014,0.377,0.874,0,69,111,0.3,0
105675,2009,PL,SOFTBANK,RP,70,5,2,0,34,39,0,0,0.714,321,79.7,51,3,35,1,102,3,0,13,13,1.47,1,0,0.318,0.109,0.009,0.274,0.894,2,35,63,3.9,2.5
105675,2010,PL,SOFTBANK,RP,71,4,3,1,38,42,0,0,0.571,315,82.3,52,3,21,5,89,1,0,23,21,2.3,1,0,0.283,0.067,0.01,0.261,0.745,2,60,65,2.7,2.3
105675,2011,PL,SOFTBANK,SP,26,14,8,0,0,0,3,1,0.636,699,177.7,148,10,31,6,150,2,0,57,55,2.79,1,26,0.215,0.044,0.014,0.286,0.749,1,90,88,2.9,3.3
105675,2012,PL,SOFTBANK,SP,27,17,5,0,0,0,3,2,0.773,770,193.3,148,8,54,2,153,1,0,46,41,1.91,1,27,0.199,0.07,0.01,0.26,0.82,0,66,88,5.9,3.6
105675,2013,PL,SOFTBANK,SP,25,15,8,0,0,0,3,1,0.652,662,162.3,138,11,42,8,146,3,0,68,55,3.05,1,25,0.221,0.063,0.017,0.285,0.695,0,98,86,2.2,3.3
105675,2014,PL,SOFTBANK,SP,22,10,8,0,0,0,1,0,0.556,576,134,113,10,59,8,85,3,0,63,58,3.9,1,22,0.148,0.102,0.017,0.249,0.705,0,107,116,1.2,0.7
105675,2015,PL,SOFTBANK,SP,20,10,7,0,0,0,2,0,0.588,566,134,130,14,45,4,92,1,0,61,48,3.22,1,20,0.163,0.08,0.025,0.295,0.74,0,103,108,1.5,1.1
105675,2016,PL,SOFTBANK,SP,7,2,2,0,0,0,0,0,0.5,164,37,42,3,13,3,21,1,0,24,23,5.59,1,7,0.128,0.079,0.018,0.331,0.632,0,143,111,-0.3,0.3
105675,2017,PL,SOFTBANK,SP,7,0,2,0,1,1,1,0,0,147,33.7,37,2,12,1,21,0,0,21,21,5.61,1,6,0.143,0.082,0.014,0.347,0.614,0,140,94,-0.2,0.5
105675,2018,PL,SOFTBANK,SP,7,2,4,0,0,0,0,0,0.333,134,29.7,28,7,18,1,23,0,0,19,17,5.16,1,7,0.172,0.134,0.052,0.25,0.753,0,138,156,-0.2,-0.4
105676,2009,PL,ORIX,RP,5,0,1,0,0,0,0,0,0,32,7,8,1,3,0,4,0,0,5,5,6.43,1,0,0.125,0.094,0.031,0.292,0.625,0,148,122,-0.1,0
105676,2010,PL,ORIX,RP,4,0,0,0,0,0,0,0,,25,6,5,0,2,0,1,0,0,1,1,1.5,1,0,0.04,0.08,0,0.25,0.857,0,34,99,0.2,0
105676,2011,PL,ORIX,RP,3,0,0,0,0,0,0,0,,18,3,7,0,2,1,4,0,0,4,4,12,1,0,0.222,0.111,0,0.636,0.6,0,365,102,-0.2,0
105676,2012,PL,ORIX,RP,2,0,0,0,0,0,0,0,,11,1.3,4,0,1,1,0,1,0,4,3,20.25,1,0,0,0.091,0,0.444,0.333,0,799,165,-0.3,0
105677,2009,CL,YOKOHAMA,RP,9,0,1,0,0,0,0,0,0,62,15.7,11,3,3,3,12,0,0,8,8,4.6,1,0,0.194,0.048,0.048,0.211,0.703,0,110,138,0,-0.2
105677,2010,PL,NIPPON-HAM,RP,5,0,0,0,0,0,0,0,,31,6.3,5,1,9,0,3,0,0,3,3,4.26,1,0,0.097,0.29,0.032,0.25,0.873,0,99,240,0,-0.2
105678,2009,PL,SOFTBANK,SP,14,5,4,0,0,0,1,0,0.556,328,76,92,6,10,6,42,0,2,40,37,4.38,1,13,0.128,0.03,0.018,0.337,0.683,0,111,94,0.5,1.3
105680,2009,CL,CHUNICHI,RP,34,2,1,0,6,8,0,0,0.667,126,30.3,17,3,17,1,39,0,1,9,7,2.08,1,0,0.31,0.135,0.024,0.226,0.844,0,71,100,0.6,0.2
105680,2014,CL,CHUNICHI,RP,23,0,2,0,3,3,0,0,0,104,24.3,14,2,16,4,26,1,2,8,7,2.59,1,0,0.25,0.154,0.019,0.214,0.833,0,71,122,0.5,-0.1
105681,2009,CL,HANSHIN,RP,1,0,0,0,0,0,0,0,,5,1,0,0,2,0,1,1,0,0,0,0,1,0,0.2,0.4,0,0,1,0,0,205,0,0
105686,2009,PL,RAKUTEN,SP,15,2,3,0,1,1,0,0,0.4,246,54,67,6,21,0,23,1,0,36,34,5.67,1,7,0.093,0.085,0.024,0.321,0.653,1,137,116,-0.4,0.2
105686,2010,PL,RAKUTEN,SP,7,2,4,0,0,0,1,0,0.333,164,35.3,50,5,12,2,17,0,0,24,20,5.09,1,7,0.104,0.073,0.03,0.372,0.702,0,140,129,-0.3,0
105686,2011,PL,RAKUTEN,SP,15,3,5,0,0,0,0,0,0.375,297,66.7,80,5,16,6,25,0,1,35,32,4.32,1,12,0.084,0.054,0.017,0.319,0.705,0,142,130,-0.5,-0.1
105687,2009,PL,NIPPON-HAM,SP,13,4,5,0,0,0,2,0,0.444,295,71,53,8,27,8,43,0,0,40,36,4.56,1,12,0.146,0.092,0.027,0.225,0.625,0,118,123,0.2,0.1
105687,2010,PL,NIPPON-HAM,SP,8,2,2,0,0,0,0,0,0.5,159,36.3,38,10,10,4,17,0,0,29,27,6.69,1,8,0.107,0.063,0.063,0.241,0.605,0,166,175,-0.7,-0.7
105687,2011,PL,NIPPON-HAM,SP,5,2,1,0,0,0,1,1,0.667,118,26,33,2,3,5,14,0,0,15,13,4.5,1,5,0.119,0.025,0.017,0.352,0.681,0,159,120,-0.3,0.1
105687,2012,PL,NIPPON-HAM,RP,1,0,0,0,0,0,0,0,,3,0.3,1,0,1,0,0,0,0,0,0,0,1,0,0,0.333,0,1,1,0,0,429,0,0
105689,2009,PL,RAKUTEN,SP,17,5,4,0,1,1,1,1,0.556,356,84.7,83,6,28,7,49,4,0,39,38,4.04,1,14,0.138,0.079,0.017,0.301,0.721,2,94,100,1.2,1
105689,2010,PL,RAKUTEN,SP,4,1,3,0,0,0,0,0,0.25,78,14.3,30,6,6,1,8,0,0,25,19,11.93,1,4,0.103,0.077,0.077,0.436,0.42,0,361,198,-1.1,-0.5
105689,2011,PL,RAKUTEN,SP,1,0,1,0,0,0,0,0,0,15,2.7,4,0,4,0,1,0,0,2,2,6.75,1,1,0.067,0.267,0,0.4,0.75,0,203,198,-0.1,-0.1
105690,2009,PL,NIPPON-HAM,RP,24,2,0,0,3,5,0,0,1,127,27.7,25,4,20,1,20,1,1,18,17,5.53,1,0,0.157,0.157,0.031,0.284,0.693,0,136,147,-0.4,-0.4
105690,2010,PL,NIPPON-HAM,RP,14,1,2,0,2,3,0,0,0.333,68,15.7,18,2,4,0,12,1,0,10,10,5.74,1,0,0.176,0.059,0.029,0.333,0.625,1,133,99,-0.2,0.1
105690,2011,PL,NIPPON-HAM,RP,47,1,2,0,5,6,0,0,0.333,199,47.3,51,4,16,1,45,2,0,13,13,2.47,1,0,0.226,0.08,0.02,0.379,0.881,1,76,102,0.7,0.2
105690,2012,PL,NIPPON-HAM,RP,28,2,2,0,7,8,0,0,0.5,257,61.3,61,3,16,1,39,1,1,24,24,3.52,1,7,0.152,0.062,0.012,0.304,0.732,0,105,95,0.4,0.8
105690,2013,PL,NIPPON-HAM,SP,31,6,6,1,3,7,0,0,0.5,388,89.3,92,10,38,2,53,2,0,45,39,3.93,1,13,0.137,0.098,0.026,0.297,0.737,2,115,123,0.3,0
105690,2014,PL,NIPPON-HAM,RP,52,5,1,1,12,17,0,0,0.833,260,68,41,4,19,2,63,3,2,14,12,1.59,1,0,0.242,0.073,0.015,0.215,0.851,0,47,79,2.5,1.2
105690,2015,PL,NIPPON-HAM,RP,61,4,2,0,20,24,0,0,0.667,241,56.7,54,0,15,2,47,1,0,21,20,3.18,1,0,0.195,0.062,0,0.316,0.704,1,85,62,0.9,1.7
105690,2016,PL,NIPPON-HAM,RP,58,3,2,3,28,31,0,0,0.6,206,50.3,41,4,16,1,44,0,0,14,13,2.32,1,0,0.214,0.078,0.019,0.274,0.84,0,62,91,1.5,0.6
105690,2017,CL,CHUNICHI,RP,18,0,1,0,6,6,0,0,0,80,18,20,4,6,0,14,0,0,12,12,6,1,0,0.175,0.075,0.05,0.302,0.686,0,157,148,-0.4,-0.3
105690,2018,CL,CHUNICHI,RP,8,2,0,0,1,3,0,0,1,56,9.7,22,2,3,0,8,1,0,20,16,14.9,1,0,0.143,0.054,0.036,0.488,0.225,0,438,117,-1.7,0
105690,2019,CL,CHUNICHI,RP,38,0,1,0,13,13,0,0,0,143,29.3,31,2,21,5,24,3,0,17,17,5.22,1,0,0.168,0.147,0.014,0.33,0.738,2,128,126,-0.3,-0.2
105690,2020,CL,CHUNICHI,RP,36,1,3,0,13,14,0,0,0.25,122,30,20,3,13,0,21,1,0,13,12,3.6,1,0,0.172,0.107,0.025,0.213,0.694,1,97,116,0.2,0
105690,2021,CL,CHUNICHI,RP,32,1,1,0,14,15,0,0,0.5,92,22.3,23,3,1,1,18,0,0,6,5,2.01,1,0,0.196,0.011,0.033,0.299,0.913,0,64,98,0.6,0.2
105690,2022,CL,CHUNICHI,RP,34,0,0,1,6,6,0,0,,134,31,30,3,12,0,21,0,0,9,9,2.61,1,0,0.157,0.09,0.022,0.287,0.873,4,73,109,0.5,0
